source_concept_code,source_concept_name,source_concept_count,source_vocabulary_id
2000003344101001,Paprika Sweet Pepper Allergen,123,gstt_iclinicalmanager
2000003356101001,"Spice mix (caraway, mace, cardamom, clove) Allergen",123,gstt_iclinicalmanager
1108101001,Insulin Level 60 min,123,gstt_iclinicalmanager
3000001066101001,Malarial Parasites,123,gstt_iclinicalmanager
3000003507101001,Parvovirus Sample Details,122,gstt_iclinicalmanager
6000001107101001,Insulin Level 180 min,122,gstt_iclinicalmanager
5000001164290001,Pulmonary Hypertension,122,gstt_iclinicalmanager
2000001078101001,Porcine Bethesda,122,gstt_iclinicalmanager
1000001297101001,St John's Dermatology Nose Swab,122,gstt_iclinicalmanager
1000002179101001,NLABEL,122,gstt_iclinicalmanager
7000001163101001,C-Peptide Level 30 min,121,gstt_iclinicalmanager
4000004087101001,Glioblastoma Research Study MRI,121,gstt_iclinicalmanager
6000001793101001,Sodium 6 hrs,121,gstt_iclinicalmanager
9000001163101001,C-Peptide Level 45 min,121,gstt_iclinicalmanager
1000001089101001,Pulmonary Valvuloplasty,121,gstt_iclinicalmanager
3000001099101001,HLA-DR Antibody,121,gstt_iclinicalmanager
3000003730101001,Z01,120,gstt_iclinicalmanager
8000001607101001,Growth Hormone 105 min,120,gstt_iclinicalmanager
2000001110101001,IV DSA Aorto-trifurcation,120,gstt_iclinicalmanager
2000003293101001,Lysosomal Enzyme Screen - Hepato(Spleno)megaly (13 Enzymes including Chitotriosidase),120,gstt_iclinicalmanager
7000002738101001,Patella Both - X-Ray,120,gstt_iclinicalmanager
7000001379101001,Factor VIII (20 Minutes post),120,gstt_iclinicalmanager
4000001163101001,C-Peptide Level 15 min,119,gstt_iclinicalmanager
6000001608101001,Cortisol 105 min,119,gstt_iclinicalmanager
7000001107101001,Insulin Level 30 min,119,gstt_iclinicalmanager
2000001607101001,Glucose 105 min,119,gstt_iclinicalmanager
7000001792101001,Osmolality Urine 6 hrs,119,gstt_iclinicalmanager
6000001163101001,C-Peptide Level 240 min,119,gstt_iclinicalmanager
1000004129101001,Amyloid Scan - N Med,118,gstt_iclinicalmanager
7000004161101001,Transfusion Reaction Investigation Conclusion,118,gstt_iclinicalmanager
3000003410101001,Heparin Calcium (UF Heparin),118,gstt_iclinicalmanager
9000001430101001,Factor VIII (5 Minutes post),118,gstt_iclinicalmanager
6000003208101001,XR Other Hospital - Report only,118,gstt_iclinicalmanager
5000001107101001,Insulin Level 15 min,118,gstt_iclinicalmanager
9000001107101001,Insulin Level 45 min,118,gstt_iclinicalmanager
1000001439101001,HLA Class II Disease Associated,118,gstt_iclinicalmanager
6000001046101001,Paed. Pulmonary stent,118,gstt_iclinicalmanager
8000001084101001,Pyruvate Kinase,118,gstt_iclinicalmanager
1046101001,P50,117,gstt_iclinicalmanager
1000001046101001,P50 Conclusion,117,gstt_iclinicalmanager
9000001063101001,lnsulin Level 240 min,117,gstt_iclinicalmanager
7000001118101001,Gynae Trans abdo - US,117,gstt_iclinicalmanager
1000001265101001,Surgical Pathology Final Report (Renal),117,gstt_iclinicalmanager
2000001695101001,IBIS II Dexa Research,117,gstt_iclinicalmanager
6000001088101001,PTC + Stent Insertion,117,gstt_iclinicalmanager
4000003248101001,KIT Mutations,116,gstt_iclinicalmanager
6000001792101001,Osmolality Urine 5 hrs,116,gstt_iclinicalmanager
8000001422101001,VWF Activity (30 Minutes Post),116,gstt_iclinicalmanager
3000003248101001,PDGFRA  Mutations,116,gstt_iclinicalmanager
2000003305101001,ENA Referred,115,gstt_iclinicalmanager
3000003343101001,Tree Pollen Mix 4 Allergen,115,gstt_iclinicalmanager
7000001090101001,Reptilase Time (Manual),115,gstt_iclinicalmanager
1000003076101001,Cardiac iron load Adult - MRI,115,gstt_iclinicalmanager
1000001105101001,Hep B Core Ab.,114,gstt_iclinicalmanager
7000001101101001,IA DSA Abdominal Aorta,114,gstt_iclinicalmanager
9000001088101001,PTH Related Peptide Level,114,gstt_iclinicalmanager
3000001045101001,Ovary Steroid Cells,114,gstt_iclinicalmanager
7000002248101001,Beef allergen,114,gstt_iclinicalmanager
1000001213101001,Bowel Dilatation,114,gstt_iclinicalmanager
1028101001,Testis Steroid Cells,114,gstt_iclinicalmanager
2000002418101001,Barley allergen,113,gstt_iclinicalmanager
3000001734101001,Haem Prothrombin 20210 Molecular Diag,113,gstt_iclinicalmanager
1000003235101001,Transjugular Liver Biopsy,113,gstt_iclinicalmanager
8000002727101001,Forearm Rt - CT,113,gstt_iclinicalmanager
1000001734101001,Haem Factor V Leiden Molecular Diagnosis,112,gstt_iclinicalmanager
8000001157101001,Drain Removal,112,gstt_iclinicalmanager
2000001734101001,Haem MTHFR Molecular Diagnosis,112,gstt_iclinicalmanager
1000003785101001,NCPF18C,112,gstt_iclinicalmanager
6000001039101001,Wrist - MRI,112,gstt_iclinicalmanager
4000002248101001,Pineapple allergen,112,gstt_iclinicalmanager
1000001910101001,.Molecular Interim Report (HB),112,gstt_iclinicalmanager
8000001209101001,Bethesda (Anti Factor IX),112,gstt_iclinicalmanager
1000002720101001,Mammogram  lateral view left,111,gstt_iclinicalmanager
4000002730101001,Guided biopsy liver - CT,111,gstt_iclinicalmanager
2000001170101001,CD34 Antibody,111,gstt_iclinicalmanager
9000001025101001,T. tube cholangiogram,111,gstt_iclinicalmanager
1000003720101001,Z05,111,gstt_iclinicalmanager
2000001201101001,Antigenic FVII ELISA Assay,111,gstt_iclinicalmanager
1000004246101001,Thorax - MRI,111,gstt_iclinicalmanager
1000001413290001,Clotting Factors,110,gstt_iclinicalmanager
3000002419101001,Haddock Allergen,110,gstt_iclinicalmanager
3000003310101001,Buckwheat Allergen,110,gstt_iclinicalmanager
1042101001,Operative Specimen - Breast - X-Ray,110,gstt_iclinicalmanager
1000001748101001,CD61 Antibody.,110,gstt_iclinicalmanager
4000001409101001,Organic Acids Urine.,109,gstt_iclinicalmanager
7000001192290001,Creatinine,109,gstt_iclinicalmanager
5000001083101001,Prothrombin Fragment 1.2,109,gstt_iclinicalmanager
4000003310101001,Rabbit Allergen,108,gstt_iclinicalmanager
2000002759101001,Aortic Stent Insertion,108,gstt_iclinicalmanager
5000001241101001,Neuronal Antibodies,108,gstt_iclinicalmanager
2000003299101001,Heparin Sodium (UF Heparin). UFHSXA,108,gstt_iclinicalmanager
6000001172101001,CD117 Antibody,108,gstt_iclinicalmanager
1000001823101001,Sulphonylurea Level,108,gstt_iclinicalmanager
1215101001,Bronchial Embolisation,108,gstt_iclinicalmanager
2000001329101001,.C1 Esterase Inhibitor Level,107,gstt_iclinicalmanager
6000001061101001,Leg length - CT,107,gstt_iclinicalmanager
1000001170101001,CD33 Antibody,107,gstt_iclinicalmanager
9000001015101001,Treadmill stress - N Med,106,gstt_iclinicalmanager
1000004094101001,Guided marker insertion axilla right - US,106,gstt_iclinicalmanager
5000001122101001,Hepatitis E Abs,106,gstt_iclinicalmanager
4094101001,Guided marker insertion axilla left - US,106,gstt_iclinicalmanager
5000001764101001,Oxipurinol Blood,106,gstt_iclinicalmanager
2000001612101001,Campylobacter Jejuni Serology,105,gstt_iclinicalmanager
4000002387101001,Sleep Clinic - Paediatric Oximetry-EXPIRED,105,gstt_iclinicalmanager
4000001745101001,Acute CM Panel Conclusion,105,gstt_iclinicalmanager
1000001598101001,Swab Tonsil,105,gstt_iclinicalmanager
1000002721101001,Mammogram  lateral view right,105,gstt_iclinicalmanager
1000003721101001,ISEPT,104,gstt_iclinicalmanager
8000001012101001,Tibial nail plating - Th,104,gstt_iclinicalmanager
2000001575101001,vWF Antigen (10 Minutes),104,gstt_iclinicalmanager
1000001788101001,Acute Specimen Type,104,gstt_iclinicalmanager
1000002408101001,Neutrophil CD24%,103,gstt_iclinicalmanager
7000001793101001,Sodium 7 hrs,103,gstt_iclinicalmanager
2000001171101001,CD64 Antibody,103,gstt_iclinicalmanager
3000001794101001,Osmolality 7 hrs,103,gstt_iclinicalmanager
3000002721101001,Mammogram extended view Rt,102,gstt_iclinicalmanager
5000002742101001,Cardiac & hepatic iron load - MRI,102,gstt_iclinicalmanager
7000001134101001,Femoral nail -Th,102,gstt_iclinicalmanager
1000001619101001,W30,102,gstt_iclinicalmanager
2419101001,Cacao (Chocolate) Allergen,102,gstt_iclinicalmanager
3000001077101001,Pleural Biopsy/Tissue,101,gstt_iclinicalmanager
9000003331101001,Red Kidney Bean Allergen,101,gstt_iclinicalmanager
1000002247101001,Rye allergen,101,gstt_iclinicalmanager
3000001072101001,Pelvis-general - US,101,gstt_iclinicalmanager
3000003322101001,CSF IgG,101,gstt_iclinicalmanager
3000002558101001,Vitamin B6 (P),101,gstt_iclinicalmanager
8000001792101001,Osmolality Urine 7 hrs,101,gstt_iclinicalmanager
7000002740101001,Humerus Both - X-Ray,101,gstt_iclinicalmanager
6000001094101001,Sandfly fever virus IgG Abs,100,gstt_iclinicalmanager
1000003125101001,Serum Etanercept Level,100,gstt_iclinicalmanager
4000001812101001,Discogram - Th,100,gstt_iclinicalmanager
5000001084101001,Pyloric Dilatation,100,gstt_iclinicalmanager
1027101001,Terminal Urine for Schistosoma,100,gstt_iclinicalmanager
9000002418101001,Onion Allergen,100,gstt_iclinicalmanager
8000002249101001,Seafood Mix Allergen,100,gstt_iclinicalmanager
2000003125101001,Anti-Etanercept Antibody Level,100,gstt_iclinicalmanager
1000001076101001,Phosphate Level Fluid,100,gstt_iclinicalmanager
4000001108290001,WBC,99,gstt_iclinicalmanager
2000002728101001,Fingers Lt - CT,99,gstt_iclinicalmanager
1000001450101001,Bone Marrow for AFB,99,gstt_iclinicalmanager
9000001158101001,Red Cell Availability,99,gstt_iclinicalmanager
6000002462101001,Intra-Operative PTH sample 6,99,gstt_iclinicalmanager
8000001317101001,APTT  Heparin,98,gstt_iclinicalmanager
2000001177101001,Chlamydia Serology,98,gstt_iclinicalmanager
4000001554101001,Sacro-iliac joint injection - X-ray,98,gstt_iclinicalmanager
1000004098101001,Faecal Haemoglobin (Quantitative),98,gstt_iclinicalmanager
7000001218101001,Allergen Specific IgE,98,gstt_iclinicalmanager
1000002982101001,Lepirudin Level,98,gstt_iclinicalmanager
1000001333101001,Save Specimen,98,gstt_iclinicalmanager
5000002648101001,Orthopaedic pinning Hip Lt - Th,97,gstt_iclinicalmanager
4000001212101001,Bilirubin Level Urine,97,gstt_iclinicalmanager
3000001363101001,GFR Individual Kidney - N Med,97,gstt_iclinicalmanager
8000003365101001,Micropolyspora Faeni Allergen,97,gstt_iclinicalmanager
7000001096101001,Sentinel Swab,97,gstt_iclinicalmanager
3000001367101001,Direct Antiglobulin Test (Blood Bank).,96,gstt_iclinicalmanager
4000001003101001,Upper limb - CT,96,gstt_iclinicalmanager
8000001926101001,USD - Cheek Lt US,96,gstt_iclinicalmanager
6000003289101001,Alpha-Galactosidase - Fabry Disease (Female Patients),96,gstt_iclinicalmanager
1000003043101001,Hepatitis B Resistance Request,96,gstt_iclinicalmanager
1000003667101001,Colonic Stent Insertion (Fluoro Guided),95,gstt_iclinicalmanager
1000001500101001,Aspiration Breast FN - US,95,gstt_iclinicalmanager
8000001088101001,PTC Follow-on,95,gstt_iclinicalmanager
3000001691101001,Myocardial Perf 1D St/Re Dobutamine - NM,94,gstt_iclinicalmanager
6000001752101001,CD22 Antibody..,94,gstt_iclinicalmanager
2000001192290001,Platelets Count,94,gstt_iclinicalmanager
2000001608101001,Growth Hormone 1500H,94,gstt_iclinicalmanager
9000001607101001,Growth Hormone 1100H,94,gstt_iclinicalmanager
1608101001,Growth Hormone 1300H,93,gstt_iclinicalmanager
6000002292101001,Cone Beam Maxilla Right,93,gstt_iclinicalmanager
4000001608101001,Growth Hormone 1700H,93,gstt_iclinicalmanager
6000002755101001,Sialogram submandibular fluoroscopy Lt - Dental,93,gstt_iclinicalmanager
3000001734101001,Prothrombin 20210 Molecular Diagnosis,93,gstt_iclinicalmanager
1000003206101001,SSLAC,93,gstt_iclinicalmanager
6000001099101001,Homocysteine Level Urine,93,gstt_iclinicalmanager
1000001734101001,Factor V Leiden Molecular Diagnosis,92,gstt_iclinicalmanager
3616101001,Guided injection elbow Rt - US,92,gstt_iclinicalmanager
1000001192290001,Lymphocytes Count,92,gstt_iclinicalmanager
8000002418101001,Green Bean allergen,92,gstt_iclinicalmanager
2000001426101001,Chromosomal Investigation PCR,92,gstt_iclinicalmanager
5000004075101001,Oral Smear,92,gstt_iclinicalmanager
8000001212101001,Bordetella Serology,92,gstt_iclinicalmanager
3000002728101001,Fingers Rt - CT,91,gstt_iclinicalmanager
2000001265101001,Non-Gynae Cytology Final Report,91,gstt_iclinicalmanager
5000001108290001,RBC,91,gstt_iclinicalmanager
5000003728101001,T48,91,gstt_iclinicalmanager
1000002783101001,MRRESCH,91,gstt_iclinicalmanager
8000001022101001,Stress w Myoview & Pers/Dobu - N Med,90,gstt_iclinicalmanager
2000003532101001,Thorax with Contrast - MRI,90,gstt_iclinicalmanager
1000001059101001,Lacrimal study - N Med,90,gstt_iclinicalmanager
7000001157101001,Drain Fluid,90,gstt_iclinicalmanager
9000003349101001,Tree Pollen Mix 5 Allergen,90,gstt_iclinicalmanager
9000001792101001,Osmolality Urine 8 hrs,90,gstt_iclinicalmanager
5000002292101001,Cone Beam Maxilla Left,90,gstt_iclinicalmanager
8000001793101001,Sodium 8 hrs,90,gstt_iclinicalmanager
7000001607101001,Growth Hormone 0900H,90,gstt_iclinicalmanager
1000004109101001,END011,90,gstt_iclinicalmanager
3000001296101001,Thyroid thpy MIBG - N Med,90,gstt_iclinicalmanager
1000002493101001,USEPREG,90,gstt_iclinicalmanager
6000001751101001,CD16 Antibody..,89,gstt_iclinicalmanager
2000001895101001,MRSA Other Specimen,89,gstt_iclinicalmanager
1000002785101001,IGSJXG,89,gstt_iclinicalmanager
4000003357101001,Whey Allergen,89,gstt_iclinicalmanager
1000002384101001,NCTDIAG,88,gstt_iclinicalmanager
6000002725101001,Calcaneus Lt - CT,88,gstt_iclinicalmanager
3338101001,Blueberry Allergen,88,gstt_iclinicalmanager
1000003612101001,MRI - Defaecating Proctogram,88,gstt_iclinicalmanager
4000001794101001,Osmolality 8 hrs,88,gstt_iclinicalmanager
4000001080101001,Prekallikrein,88,gstt_iclinicalmanager
4000002732101001,Neck & Chest - CT,88,gstt_iclinicalmanager
6000001023101001,Subtalar jts right - X-Ray,88,gstt_iclinicalmanager
3000001270101001,7299,88,gstt_iclinicalmanager
4000003343101001,Cefaclor Allergen,88,gstt_iclinicalmanager
5000002729101001,Guided biopsy kidney Left - CT,87,gstt_iclinicalmanager
1000001197101001,Amoebic IFAT,87,gstt_iclinicalmanager
7000001203101001,Aortic PTA,87,gstt_iclinicalmanager
1000002751101001,Upper arm both - CT,87,gstt_iclinicalmanager
5000003338101001,Raspberry Allergen,87,gstt_iclinicalmanager
3309101001,"Feather mix (goose, chicken, duck ,parrot) Allergen",87,gstt_iclinicalmanager
6000002729101001,Guided biopsy kidney Right - CT,87,gstt_iclinicalmanager
6000002563101001,TRUS Biopsy - US,87,gstt_iclinicalmanager
1609101001,IGF1 0900H,87,gstt_iclinicalmanager
4000002249101001,Maize allergen,86,gstt_iclinicalmanager
6000002728101001,Hand Both - CT,86,gstt_iclinicalmanager
1000001402101001,VWF Activity (Pre).,86,gstt_iclinicalmanager
3000003361101001,Birch (recomb) rBet v 6 Allergen,85,gstt_iclinicalmanager
5000001184101001,"Carbemazepine 10,11, Epoxide Level",85,gstt_iclinicalmanager
3363101001,Suxamethonium Allergen,85,gstt_iclinicalmanager
2000001101101001,HVA:Creatinine Ratio Urine,85,gstt_iclinicalmanager
8000002060101001,Occipito Mental 0 - Dental,85,gstt_iclinicalmanager
5000003299101001,Dalteparin Sodium (Fragmin). DELSXA,85,gstt_iclinicalmanager
9000001109101001,IV DSA (specify site),85,gstt_iclinicalmanager
6000001875101001,MRSA Screen Discharge- Other Site Swab,85,gstt_iclinicalmanager
1000001704101001,DMSA delayed imaging - N Med,84,gstt_iclinicalmanager
2000001179101001,Bone Alkaline Phosphatase Isoenzyme,84,gstt_iclinicalmanager
4000003344101001,Plum Allergen,84,gstt_iclinicalmanager
1000001496101001,Core breast biopsy - US,84,gstt_iclinicalmanager
1000001452101001,Unprocessed Homocysteine,84,gstt_iclinicalmanager
2239101001,Methadone.,84,gstt_iclinicalmanager
9000003320101001,Penicillium Glabrum Allergen,84,gstt_iclinicalmanager
2000001734101001,MTHFR Molecular Diagnosis,83,gstt_iclinicalmanager
5000002726101001,Clavicle Rt - CT,83,gstt_iclinicalmanager
4000001056101001,Judet's view left hip - X-Ray,83,gstt_iclinicalmanager
6000002130101001,BCRABL Level Interpretation BM,83,gstt_iclinicalmanager
7000001926101001,USD - Cheek Rt US,83,gstt_iclinicalmanager
1575101001,vWF Antigen (30 Minutes),83,gstt_iclinicalmanager
3000001112101001,Gallium 67 - N Med,83,gstt_iclinicalmanager
6000001123101001,High Molecular Weight Kininogen,83,gstt_iclinicalmanager
1000004153101001,Current Titre B Cells,82,gstt_iclinicalmanager
3000002246101001,Cheddar type cheese allergen,82,gstt_iclinicalmanager
8000001159101001,Coproporphyrin I Level Urine,82,gstt_iclinicalmanager
4153101001,Current Titre A Cells,82,gstt_iclinicalmanager
5000002130101001,BCRABL/ ABL Ratio BM,82,gstt_iclinicalmanager
8000004393101001,Adult Stress Echocardiography TTE,82,gstt_iclinicalmanager
1000002768101001,CTPLUSCO1,82,gstt_iclinicalmanager
1000003335101001,Retinol Binding Protein,82,gstt_iclinicalmanager
3000003365101001,Cheese Mould Type Allergen,82,gstt_iclinicalmanager
2000003635101001,Skeletal Survey Chest Oblique Ribs - X-Ray,81,gstt_iclinicalmanager
5000001044101001,Osmotic Fragility Conclusion,81,gstt_iclinicalmanager
1000002121101001,T Cell Clonality,81,gstt_iclinicalmanager
2000002739101001,Scaphoid Both - X-Ray,81,gstt_iclinicalmanager
6000002736101001,Spine C T L S with contrast - CT,81,gstt_iclinicalmanager
8000001063101001,Liver/Kidney Micros,81,gstt_iclinicalmanager
9000001040101001,Uroporphyrin III Level Urine,81,gstt_iclinicalmanager
2000001156101001,.DAGT Postnatal Blood Bank,81,gstt_iclinicalmanager
2000001309101001,Alkaline Agar Gel Electrophoresis,81,gstt_iclinicalmanager
9000001017101001,Sacro-iliac joints - CT,81,gstt_iclinicalmanager
3000001175101001,Chest - Other views - X-Ray,81,gstt_iclinicalmanager
4000002528101001,Myeloma CM Panel Conclusion.,81,gstt_iclinicalmanager
5000001116101001,Growth Hormone Level 240 min,81,gstt_iclinicalmanager
5000002249101001,Mutton Allergen,81,gstt_iclinicalmanager
2000002721101001,Mammogram extended view Lt,80,gstt_iclinicalmanager
1000003727101001,X18,80,gstt_iclinicalmanager
3000003335101001,Birch rBet v 4 (recombinant) Allergen,80,gstt_iclinicalmanager
3000003392101001,Neuronal Nuclear Ab2 (Ri),80,gstt_iclinicalmanager
6000003369101001,Feather Mix (farm birds) Allergen,80,gstt_iclinicalmanager
2000001213101001,Bowel Stent Insertion,80,gstt_iclinicalmanager
8000001073101001,Permocathogram,80,gstt_iclinicalmanager
1000003318101001,Spinach Allergen,80,gstt_iclinicalmanager
4000001044101001,Osmotic Fragility 50% Cell Lysis,80,gstt_iclinicalmanager
8000001192290001,GFR Calculated,79,gstt_iclinicalmanager
5000001188101001,Abdomen - other views - X-Ray,79,gstt_iclinicalmanager
2000003321101001,Chestnut Castanea Sativa Allergen,79,gstt_iclinicalmanager
6000001026101001,Tempero-mandibular jt Left - X-Ray,78,gstt_iclinicalmanager
1000001206101001,Arthrogram Hip Left,78,gstt_iclinicalmanager
2000002136101001,Translocation 15:17MRD. BM,78,gstt_iclinicalmanager
1000001691101001,Myocardial Perf 1D St/Re Treadmill - NM,78,gstt_iclinicalmanager
1927101001,USD - Floor of Mouth US,78,gstt_iclinicalmanager
1000004301101001,Antihypertensive Screen Urine,78,gstt_iclinicalmanager
8000001309101001,Unprocessed FK506,78,gstt_iclinicalmanager
7000001574101001,vWF Antigen (4 Hours),77,gstt_iclinicalmanager
2000003730101001,Z02,77,gstt_iclinicalmanager
6000003357101001,Ginger Allergen,77,gstt_iclinicalmanager
1000002749101001,Bronchogram - X-Ray,77,gstt_iclinicalmanager
1015101001,Tracheal Stent insertion,77,gstt_iclinicalmanager
1111101001,IV DSA Subclavian,77,gstt_iclinicalmanager
9000001158101001,Crossmatch Comment,77,gstt_iclinicalmanager
5000002755101001,Sialogram submandibular fluoroscopy Rt - Dental,77,gstt_iclinicalmanager
8000001040101001,Uroporphyrin I Level Urine,77,gstt_iclinicalmanager
1000002402101001,Albumin;Creatinine Urine,77,gstt_iclinicalmanager
1105101001,Hep A IgM.,77,gstt_iclinicalmanager
1000001085101001,Radiotherapy Planning Scan - CT,76,gstt_iclinicalmanager
2000004157101001,Interpretation,76,gstt_iclinicalmanager
6000003309101001,Morphine Allergen,76,gstt_iclinicalmanager
6000003331101001,Honey Allergen,76,gstt_iclinicalmanager
9000001148101001,Dynamic renal DTPA + lasix - N Med,76,gstt_iclinicalmanager
1000002090101001,CPFOCL,76,gstt_iclinicalmanager
6000001110101001,IV DSA Fistulogram,76,gstt_iclinicalmanager
5000001688101001,Tempero-mandibular Jt Lt - MRI,76,gstt_iclinicalmanager
1000003355101001,"Birch rBet v 2, rBet v 4 (rec) Allergen",75,gstt_iclinicalmanager
1000001776101001,Sickle Interim Report,75,gstt_iclinicalmanager
9000003615101001,Guided injection elbow Lt - US,75,gstt_iclinicalmanager
9000002753101001,Doppler Renal Rt - US,75,gstt_iclinicalmanager
1000004281101001,HbA1c Level.,75,gstt_iclinicalmanager
7000003337101001,Plaice Allergen,75,gstt_iclinicalmanager
7000001199101001,Antibody Specificity 4,75,gstt_iclinicalmanager
4000002724101001,Guided aspiration abdomen - CT,75,gstt_iclinicalmanager
8000001691101001,Myocardial Perfusion Scan - NM,75,gstt_iclinicalmanager
4000003736101001,X76,75,gstt_iclinicalmanager
3000001189101001,Acetyl Chol. Rec. Ab,75,gstt_iclinicalmanager
1000003208101001,Protein C Antigen,74,gstt_iclinicalmanager
4000001063101001,Lipoprotein Electrophoresis,74,gstt_iclinicalmanager
5000001072101001,Pentavalent DMSA - N Med,74,gstt_iclinicalmanager
5000001039101001,Wound Specimen - Other (Not Swab),74,gstt_iclinicalmanager
6000003216101001,Supra-pubic Urine Aspirate.,74,gstt_iclinicalmanager
1000004049101001,NCPRP376,74,gstt_iclinicalmanager
7000002725101001,Calcaneus Rt - CT,74,gstt_iclinicalmanager
2745101001,Shoulder Both - CT,74,gstt_iclinicalmanager
6000003310101001,Cucumber Allergen,74,gstt_iclinicalmanager
8000001006101001,TSH Level 30 min,74,gstt_iclinicalmanager
2000002231101001,Purine Carrier Testing,74,gstt_iclinicalmanager
4000004035101001,CMV Viral Load Plasma Log IU/mL,73,gstt_iclinicalmanager
4000002733101001,Guided biopsy pelvis - CT,73,gstt_iclinicalmanager
5000001088101001,PTA subclavian,73,gstt_iclinicalmanager
1000004156101001,H&I Form 3D Referral Test 1 - Result,73,gstt_iclinicalmanager
1000003426101001,Tosseto Bleeding Score,73,gstt_iclinicalmanager
1000003470101001,Research Cerenkov L-Imaging - N Med,73,gstt_iclinicalmanager
5000004393101001,Adult TOE Echocardiography Study,73,gstt_iclinicalmanager
3000004035101001,CMV Viral Load Plasma IU/mL,73,gstt_iclinicalmanager
8000001027101001,Testicular embolisation Right,73,gstt_iclinicalmanager
1000003931101001,Guided fiducial marker insertion liver - CT,73,gstt_iclinicalmanager
2000004035101001,CMV Viral Load - Plasma.,73,gstt_iclinicalmanager
1000002728101001,Forefoot Rt - CT,72,gstt_iclinicalmanager
7000001172101001,CD13 Antibody,72,gstt_iclinicalmanager
6000001026101001,Temporo-mandibular jt Left - X-Ray,72,gstt_iclinicalmanager
1000002375101001,RNA Polymerase Ab (ELISA),72,gstt_iclinicalmanager
1000001880101001,Sickle Cell Trial - MRI,72,gstt_iclinicalmanager
1000001102101001,IA DSA Lumbar,72,gstt_iclinicalmanager
9000001178101001,Blood Screen in Urine (Chemical Path),72,gstt_iclinicalmanager
9000002726101001,Spine cervical with contrast - CT,72,gstt_iclinicalmanager
1000002111101001,NCTLOCAL,72,gstt_iclinicalmanager
2000001381101001,Factor VIII (50 Hour post),71,gstt_iclinicalmanager
5000001056101001,Judet's view right hip - X-Ray,71,gstt_iclinicalmanager
3000004327101001,Fluoroscopy-guided lithotripsy ureter left,71,gstt_iclinicalmanager
6000002248101001,Pork allergen,71,gstt_iclinicalmanager
2000002473101001,Alpha Subunit Level,71,gstt_iclinicalmanager
2000003346101001,Mosquito Allergen,70,gstt_iclinicalmanager
2648101001,Mobile image intensifier Skull - Th,70,gstt_iclinicalmanager
3000002291101001,Cone Beam TMJ Both,70,gstt_iclinicalmanager
8000001026101001,Temporo-mandibular jts - X-Ray,70,gstt_iclinicalmanager
1000004288101001,Argatroban Level,70,gstt_iclinicalmanager
1000002483101001,Hip & spine bone density scan (POF trial),70,gstt_iclinicalmanager
4036101001,EBV Viral Load - Plasma.,70,gstt_iclinicalmanager
5000003815101001,Mycoplasma pneumoniae PCR,70,gstt_iclinicalmanager
2000004036101001,EBV Viral Load Plasma Log IU/mL,70,gstt_iclinicalmanager
1000004036101001,EBV Viral Load Plasma IU/mL,70,gstt_iclinicalmanager
5000001015101001,Transketolase Level,70,gstt_iclinicalmanager
9000003815101001,Bordetella species PCR,70,gstt_iclinicalmanager
4000002726101001,Clavicle Lt - CT,69,gstt_iclinicalmanager
1000003559101001,NCPRP329,69,gstt_iclinicalmanager
1000003304101001,Complement C5,69,gstt_iclinicalmanager
1876101001,MRSA Admission 2 Set - Other Specimen,69,gstt_iclinicalmanager
9000001006101001,TSH Level 60 min,69,gstt_iclinicalmanager
7000001086101001,Reconstruction - CT,69,gstt_iclinicalmanager
3000003358101001,Quinoa Chenopodium Quinoa Allergen,69,gstt_iclinicalmanager
8000003749101001,UA Dx pseudoaneurysm no compression Lt,68,gstt_iclinicalmanager
2249101001,Potato allergen,68,gstt_iclinicalmanager
9000001141101001,Gated study using stress - N Med.end,68,gstt_iclinicalmanager
2000001206101001,Arthrogram Hip Right,68,gstt_iclinicalmanager
9000004393101001,Adult Echocardiography BSE Level,68,gstt_iclinicalmanager
1000002418101001,Avocado allergen,68,gstt_iclinicalmanager
1000001181101001,Burn Swab,68,gstt_iclinicalmanager
5000003336101001,Tree Pollen Mix 3 Allergen,68,gstt_iclinicalmanager
8000001116101001,Growth Hormone Level 300 min,68,gstt_iclinicalmanager
1000001378101001,Factor IX (30 Minutes post),67,gstt_iclinicalmanager
3000003530101001,Sleep Clinic - Paediatric Inpatient O2/ CO2 Study- EXPIRED,67,gstt_iclinicalmanager
1000001343101001,MRI under sedation,67,gstt_iclinicalmanager
5000003350101001,Guinea Pig Epithelium Allergen,67,gstt_iclinicalmanager
3000002247101001,Yeast allergen,67,gstt_iclinicalmanager
5000001745101001,Cytoplasmic Marker Panel Conclusion,67,gstt_iclinicalmanager
4000001875101001,MRSA Admission - Other Specimen,67,gstt_iclinicalmanager
2000001788101001,Cytoplasmic Specimen Type,67,gstt_iclinicalmanager
1000003251101001,ECMO Cannula Insertion,67,gstt_iclinicalmanager
6000001211101001,Biliary Dilatation,67,gstt_iclinicalmanager
9000003327101001,Anisakis Allergen,67,gstt_iclinicalmanager
4000001422101001,VWF Activity (2 Hours Post),66,gstt_iclinicalmanager
1000003540101001,Angioplasty Peroneal Left,66,gstt_iclinicalmanager
5000003348101001,Anti Skin Antibodies,66,gstt_iclinicalmanager
3000003815101001,Legionella pneumophila PCR,66,gstt_iclinicalmanager
6000001423101001,VWF Activity (6 Hours Post),66,gstt_iclinicalmanager
1000003726101001,T38,66,gstt_iclinicalmanager
